Partner,Circuit ID,Billing Circuit ID,Deactivated Circuit ID,Client_Type,Client Name,Installation Date,Building/Hub ID,Building/Hub Name,Latitude,Longitude,Town/Location/Area,County,Region,Region Classification,Technology,Service Provider,Service Type,IP Address,VLAN
Optimax,793305081,793305081,,,M-Kopa Shop Bumala,,,"Busia- Kisumu Road, Bumala",N 00 28 16.5,E 034 12 12.7,Bumala,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110864997,110864997,,,Bumula Subcounty Hospital,,,"Bumula, Bungoma",N 00 32 57,E 034 27 37,Bumula,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95012011,95012011,,Platinum,Britam Bungoma,,BGM142888,"Hibho Plaza, Bungoma",N 00 33 44.46,E 034 33 38.08,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,95054463,95054463,,,Kenya Revenue Authority Bungoma,,BGM142889,"Moghe Plaza, Bungoma",N 00 33 45.61,E 034 33 37.68,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Mpls,,
Optimax,95053352,95053352,,,Frontier Optical Network Limited-Bungoma Fibre,,BGM142888,"Hibho Plaza, Bungoma",N 00 33 39.33,E 034 33 38.35,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,793298575,793298575,,,Bungoma Line Sacco,,,"Keringet, Bungoma",N 00 33 41.5,E 034 33 42.01,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382316,,,,Eleon Inn Ltd,,,Off Bungoma-Kanduyi Road,N 00 35 3.33,E 034 33 31.32,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382426,793382426,,,Mwange Tyres Ltd,,,Bungoma,N 00 33 50.70,E 034 33 43.26,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382344,,,,Atron Anekea Oluoch,,,Kanduyi,N 00 35 16.64,E 034 33 1.57,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381764,,,,Katakwa Secondary School,,,"Malakisi Road, Bungoma",N 00 35 59.76,E 034 25 15.81,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793380973,,,,Eden View -Ifb 3,,,Kamukuywa,N 00 46 58.50,E 034 48 14.60,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381781,,,,Levy Watonyi Murumba,,,"Kibisi, Bungoma",N 00 40 58.47,E 034 55 59.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381801,,,,Bungoma High School,,,Bungoma Town,N 00 34 12.28,E 034 33 21.86,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382358,,,,Lensart Media Enterprises,,,"Ebenezer Building, Bungoma",N 00 33 58.25,E 034 33 39.36,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382326,,,,Noor Energy Limited,,,"Hass Kanduyi, Bungoma",N 00 33 37.34,E 034 33 54.60,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381802,,,,New Highland Ltd,,,"Third Flooor, Ebenezer Building Bungoma",N 00 34 0.8,E 034 33 37.7,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382408,,,,Magharibi Investment Machineries Limited 2,,,MCA Office Chebukwa,N 00 36 3.4,E 034 34 39,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381821,,,,Phelamix Investment Limited,,,"Ponic Building, Bungoma",N 00 34 6.06,E 034 33 31,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374981,,,,Salama Western Toast Limited-Namachanja,,,"Madizon, Bungoma",N 00 33 54.9,E 034 33 33.2,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374983,,,,Salama Western Toast Limited- Bakery,,,"Salama, Bungoma",N 00 34 3.57,E 034 33 48.22,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381779,,,,Garduri Ltd,,,Opposite Lubunda Primary,N 00 29 1.60,E 034 25 51.92,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793375028,,,,The Exclusive Accommodation,,,"Bungoma-Kanduyi Road, Bungoma",N 00 34 41,E 034 33 39.37,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793464589,,,,Abdimalik Omar Abdi,,,"Cheptais, Bungoma",N 00 49 03,E 034 27 11.1,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374853,,,,Keiv Tech,,,Nomad House Bungoma,N 00 33 54.8,E 034 33 36.5,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95034384,95034384,,Platinum,National Bank Of Kenya,,,Bungoma Town,N 00 33 53.5,E 034 33 38.6,Bungoma,Bungoma,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,95036488,95036488,,General Support,Ngarisha Sacco Ltd Hq-Naitiri,,,Naitiri Bungoma,N 00 15 42.5,E 034 33 3.7,Bungoma,Bungoma,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,95022015,95022015,,Platinum,Naivasha Ltd Bungoma,,,Bungoma Town,N 00 33 38,E 034 33 36.8,Bungoma,Bungoma,Western & Nyanza,Normal,Radwin,SFC,Internet,,
Optimax,95036486,95036486,,,Ngarisha Sacco Ltd Hq-Internet,,BGM142893,Bungoma Teachers Sacco Plaza,N 00 34 07,E 034 33 32,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,95036487,95036487,,,Ngarisha Sacco Ltd Hq-Mpls,,BGM142893,Bungoma Teachers Sacco Plaza,N 00 34 07,E 034 33 32,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Mpls,,
Optimax,95045911,,,,Wanakhatandi Rooftop Restaurant,,BGM142884,"CDN Plaza, Bungoma",N 00 33 35.93,E 034 33 38.06,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,95029319,95029319,,,Hammerton Maloba Company Advocates,2018-07-12 00:00:00,BGM142893,Bungoma Teachers Sacco Plaza,N 00 34 8.2,E 034 33 31.66,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,95003708,95003708,,Platinum,Pioneer Assurance Company Limited Bungoma-Wimax,,,"Ebenezer Building,Bungoma",N 00 33 53.78,E 034 33 45.07,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95042406,95042406,,General Support,Bestly Cosmetics Limited-Bungoma,2018-01-24 00:00:00,BGM142888,"Hibho Plaza, Bungoma",N 00 33 45,E 034 33 37,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Mpls,,
Optimax,95023350,95023350,,Platinum,Prudential Life Assurance Kenya-Bungoma,,,Coop House Bungoma,N 00 33 41,E 034 33 37.3,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95007797,95007797,,,Kenya Industrial Estates Ltd-Bungoma Mpls,,,,N 00 34 14.8,E 034 33 47.1,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95098623,95098623,,Platinum,Agricultural Finance Corporation-Bungoma,,,,N 00 33 46.1,E 034 33 26.3,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95007919,95007919,,Platinum,Co operative Bank Bungoma,,,,N 00 33 40.6,E 034 33 38.4,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95002150,95002150,,Platinum,Equity Bank Hq Khetias Bungoma,,,,N 00 33 42.6,E 034.33.38.5,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95017784,95017784,,Platinum,Internet Solutions Family Bank Bungoma Fixed Data Accounts,,,,N 00 33 29.0,E 034 33 19.4,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Internet,,
Optimax,95014557,95014557,,,Kenya Post Office Savings Bank-Bungoma Wimax,,,,N 00 33 59.6,E 034 33 38.8,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,95099128,95099128,,Platinum,Novel Technologies E.A Cic Insurance Bungoma,,,,N 00 34 12.9,E 034 33 32.3,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Internet,,
Optimax,95028401,95028401,,,Lumboka Medical Services,,,,,,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Internet,,
Optimax,741511212,741511212,,,Community Research( Creadis),2018-08-09 00:00:00,,"Orwenyos, next to IG Bungoma-Kanduyi Road",N 00 34 56.4,E 034 33 40.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,701606448,,,,Solarnow Services K Limited Bungoma,2018-11-12 00:00:00,,Along Bungoma-Mumias Road,N 00 32 43.1,E 034 33 22.8,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,701516789,701516789,,,Central Farmers Garage Limited - Lte,2018-11-14 00:00:00,,Kanduyi Bungoma,N 00 35 25.9,E 034 33 13.4,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,701606562,701606562,,,Precision Perfomancecentre Limited,2018-11-22 00:00:00,,Mumias Road,N 00 31 6.4,E 034 32 55.89,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,701508769,,,,New Gen Tech Soln,2019-01-21 00:00:00,,Along Bungoma-Mumias Road,N 00 33 43.17,E 034 33 43.17,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758720173,,,,Brigth Brands Technology,2019-01-30 00:00:00,,Kanduyi Bungoma,N 00 35 46.34,E 034 33 21.40,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758709671,758709671,,,Fairdeal Glass Ltd-Bungoma,2019-02-16 00:00:00,,Opposite Bungoma stage,N 00 33 40.4,E 034 33 40.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706288,,,,Auto Mega Limited,2019-02-19 00:00:00,,Next to Bungoma Cereals,N 00 34 30.46,E 034 33 54.90,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95050026,95050026,,Platinum,Kenya Alliance Insurance Co Ltd-Bungoma Wimax,2019-02-22 00:00:00,,Posta Bungoma,N 00 34 1.65,E 034 33 36,Bungoma,Bungoma,Western & Nyanza,Normal,Wimax,SFC,Mpls,,
Optimax,758706470,,,,Joram John Ojiambo Ogajo,2019-03-28 00:00:00,,"Nathan Building, Bungoma",N 00 34 3.9,E 034 33 46.17,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706366,758706366,,,German Agro Action,2019-03-28 00:00:00,,Kanduyi Sikara Road,N 00 36 5.4,E 034 44 46,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,701497798,701497798,,,Moi Teaching & Referal Hospital,2018-11-07 00:00:00,,"Opposite Greenvalle Hotel, Bungoma",,,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758720220,758720220,,,Stephen Nganga Kamau,2019-01-14 00:00:00,,"Opposite Governor's Office, Bungoma Town",N 00 33 55.69,E 034 33 37.5,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706380,,,,Durga Wholesalers Bungoma,2019-04-03 00:00:00,,Batia House Moi Avenue Bungoma,N 00 33 56.7,E 034 33 48,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706361,758706361,,,Reach International,2019-04-09 00:00:00,,Ndengelwa-Sikata Road,N 00 35 38.3,E 034 35 11.8,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706423,758706423,,,The Kings Embrace Society,2019-04-10 00:00:00,,Bungoma Town,N 00 35 50.14,E 034 27 23.0,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716879295,716879295,,,West Konkrete Limited,2019-05-11 00:00:00,,Sibembe Bungoma,N 00 30 42.6,E 034 32 48.7,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716891261,716891261,,,King Jesus Faith Ministries-Bondeni,2019-05-20 00:00:00,,"Near Fountain Gate school, Bungoma",N 00 33 35.43,E 034 33 46.47,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716891285,716891285,,,King Jesus Faith Ministries-Kiwanja Ndege,2019-05-20 00:00:00,,"Kiwanja Ndege, Bungoma",N 00 34 38.5,E 034 33 11.69,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716888968,716888968,,,Makokhawattanga And Luyali Associates,2019-06-08 00:00:00,,"Kcb Buliding, Bungoma",N 00 33 56.64,E 034 33 38.22,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717845152,,,,Crown Bus Services Ltd - Bungoma,2019-06-08 00:00:00,,Bungoma Town Next To Coast Bus,N 00 33 55.4616,E 034 33 43.3584,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717075710,,,,Siritamu Resort,2019-08-08 00:00:00,,Bungoma Town,N 00 35 36.31,E 034 31 49.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717069911,,,,Tuutis Restaurant,2019-08-14 00:00:00,,KIE Complex Bungoma,N 00 34 15.08,E 034 33 44.45,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717069086,717069086,,,Zhongmei Engineering Group,2019-08-26 00:00:00,,Musikoma Bungoma,N 00 32 55.59,E 034 33 15.41,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717184913,,,,Thomas Otebangura Ngura,2019-08-28 00:00:00,,"Buyofu, Bungoma",N 00 36 28.74,E 034 37 38.41,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758720181,758720181,,,Little Sister Of Francis Of Assisi,2019-01-17 00:00:00,,"Musikoma, Bungoma",N 00 33 13.18,E 034 33 30.59,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717187437,,,,Njoro Timber And General Works,2019-09-03 00:00:00,,Bungoma Town,N 00 34 10.03,E 034 33 46.01,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717184765,,,,Harrison Ongusi,2019-09-04 00:00:00,,Sikata Bungoma,N 00 36 53.84,E 034 34 17.76,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717188769,717188769,,,Trinity Opticals Ltd - Bungoma,2019-09-09 00:00:00,,KIE Complex Bungoma,N 00 34 16.69,E 034 33 44.78,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717192763,,,,Shaleen`S Place,2019-09-12 00:00:00,,Bungoma Town,N 00 33 58.9,E 034 33 35.7,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717190993,717190993,,,Sabema International,2019-09-16 00:00:00,,"Behind Mantos Hotel, Bungoma",N 00 31 58.07,E 034 33 21.13,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793283628,,,,Wislejon Resort,2019-09-23 00:00:00,,Kocholya Centre Bungoma,N 00 37 16.37,E 034 19 54.9,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717240879,,,,Siko Systems Technologies,2019-09-24 00:00:00,,"Opposite County Assembly, Bungoma Town",N 00 34 9.76,E 034 33 33.63,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793290591,,,,Watu Credit Limited-Bungoma,2019-09-24 00:00:00,,Opposite Governor's Office,N 00 34 3.72,E 034 33 39.47,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95051545,95051545,,Platinum,Co-Operative Bank -Ngarisha Sacco Atm Bungoma,,BGM142893,Bungoma Teachers Sacco Plaza,N 00 34 07,E 034 33 32,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Mpls,,
Optimax,717243148,,,,Silas Juma (County Comfort),2019-10-04 00:00:00,,"Opposite Shariff Centre, Bungoma",N 00 33 55.05,E 034 33 37.27,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717252596,717252596,,,Tsulla Healthcare Ltd,2019-10-08 00:00:00,,"Palm gate, Opposite SPA Hotel",N 00 34 19.24,E 034 33 45.10,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793282449,,,,Ruca Investment,2019-10-15 00:00:00,,"The Duke Hotel, Bungoma",N 00 34 48.8,E 034 48.8,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717256891,,,,Jay Vandana Enterprises Limited,2019-10-19 00:00:00,,Behind Kenya Power Bungoma,N 00 33 55.9,E 034 33 34.2,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706434,758706434,,,Santamara Resort,2019-03-08 00:00:00,,Kanduyi-Malaba Highway,N 00 34 10.29,E 034 33 30.15,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,748589553,,,,Michezo Afrika Ltd,2018-04-20 00:00:00,,"Ekitale-Mteremko Road, Bungoma",N 00 33 40.4,E 034 35 21.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716876055,,,,Makesi Mangi Agencies Limited,2019-04-19 00:00:00,,"Megun Plaza, Moi Avenue Bungoma",N 00 34 3.51,E 034 33 39.8,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716895855,,,,Marobo Friends Boys High School,2019-05-13 00:00:00,,"Marobo, Bungoma",N 00 37 53.46,E 034 36 55.42,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717192509,,,,Beatrice Namono Watiti,2019-09-18 00:00:00,,"Opposite Princess Hotel, Bungoma",N 00 35 17.13,E 034 32 56.72,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717249596,,,,Begood Computers,2019-09-24 00:00:00,,Sikata-Ndengelwa Highway Bungoma,N 00 35 28.8,E 034 35 6.2,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717245835,717245835,,,Bhole Pan House Enterprises Limited,2019-11-19 00:00:00,,"Bhole Pan House, Bungoma",N 00 33 18.15,E 034 34 43.87,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717256906,,,,Rudra Digital Enterprises,2019-11-19 00:00:00,,Rudra Digital Bungoma,N 00 33 57,E 034 33 43.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298495,793298495,,,New Adatia Wholesalers,2019-11-20 00:00:00,,Ground Floor Adatia Bungoma,N 00 33 52.73,E 034 33 40.73,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298487,793298487,,,St Xavier High School Bungoma,2019-11-28 00:00:00,,"St. Xavier Kabula, Bungoma",N 00 31 29.96,E 034 33 20.81,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298563,793298563,,,Waira Investment,2019-11-28 00:00:00,,Lusaka Road,N 00 34 43.45,E 034 33 54.01,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298579,793298579,,,Ronak Agrovet Ltd,2019-11-29 00:00:00,,Opposite National Bank Bungoma,N 00 33 54.23,E 034 33 39.61,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298509,,,,Karols Baby Shop,2019-11-23 00:00:00,,Marell Bungoma,N 00 34 40.99,E 034 33 38.08,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298517,,,,Mupoke Enterprises,2019-11-25 00:00:00,,Mabanga Bungoma,N 00 36 39.35,E 034 39 10.89,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298525,793298525,,,Benotis Agencies,2019-11-23 00:00:00,,Behind KCB Bungoma,N 00 33 56.79,E 034 33 38.01,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298513,,,,Anern Energy Solutions Ltd,2019-11-17 00:00:00,,"Tronic Building, Moi Avenue Bungoma",N 00 34 5.90,E 034 33 31.64,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793331702,,,,Namwacha Secondary School,2019-11-25 00:00:00,,Namwacha Bungoma,N 00 29 17.41,E 034 34 40.21,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793299820,,,,Flash Entertainment,2019-11-27 00:00:00,,Moi Avenue Bungoma,N 00 33 53.05,E 034 33 44.45,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298534,,,,Nelson Mandela Anyanga,2019-12-13 00:00:00,,"St Domiano, Bungoma",N 00 32 57.17,E 034 33 25.82,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793299835,,,,Alex Juma Wabwile,2019-12-13 00:00:00,,"Nasyanda Market, Bungoma",N 00 29 35.11,E 034 27 7.08,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313790,,,,West Media Limited- Bungoma,2019-12-19 00:00:00,,Bungoma Town,N 00 34 0.2,E 034 33 38.39,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313812,793313812,,,Ronak Agrovet Ltd,2019-12-20 00:00:00,,Bungoma Town,N 00 33 54.69,E 034 33 35.98,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382371,,,,Namba One Tv Ltd,2019-12-20 00:00:00,,Milimani Bungoma,N 00 34 26.57,E 034 33 19.02,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382378,,,,Icovok Co. Ltd,2019-12-23 00:00:00,,Kabula Bungoma,N 00 28 26.80,E 034 31 19.17,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793380883,,,,Western Television Company Limited,2020-01-02 00:00:00,,"Milimani Road, Airstrip Bungoma",N 00 34 33.28,E 034 33 20.27,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95058469,,,,Eacc -Bungoma Fibre,2020-01-21 00:00:00,,"Daima Building, Bungoma",N 00 34 14.3,E 034 33 47.7,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Mpls,,
Optimax,793374882,793374882,,,Healridge Medical Center,2020-03-04 00:00:00,,,S 00 35 19.21,E 034 34 1.48,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374876,,,,Wilfred Atinda,2020-03-06 00:00:00,,,N 00 36 0.92,E 034 36 59.24,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374886,793374886,,,Vision Of Faith,2020-03-06 00:00:00,,,N 00 35 19.98,E 034 33 38.57,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793469638,793469638,,,Mkopa Bungoma,2020-03-09 00:00:00,,,N 00 33 56.63,E 034 33 43.65,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793464318,,,,Happy Go Ltd- Bungoma,2020-03-11 00:00:00,,,S 00 36 6.10,E 034 33 31.78,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374576,,,,Keiv Tech 2,2020-03-16 00:00:00,,,S 00 34 51.17,E 034 33 29.95,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374634,,,,Amit Bookshop,2020-03-16 00:00:00,,,S 00 33 49.82,E 034 33 37.47,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374914,,,,Faud Habib Abdul,2020-03-12 00:00:00,,,S 00 33 54.05,E 034 33 42,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374873,,,,Zillah Technologies,2020-03-24 00:00:00,,,N 00 34 43.25,E 034 33 40.85,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95060896,95060896,,General Support,Directline Assurance,2020-03-12 00:00:00,BGM142890,"Nomad House, Bungoma",N 00 34 22.15,E 034 33 39,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,95095404,95095404,,,Faulu Kenya Bungoma,2020-03-24 00:00:00,,Bungoma Town,S 00 34 8.52,E 034 33 32.59,Bungoma,Bungoma,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,110926150,,,,Mary Nyambura Kimani,2020-05-03 00:00:00,,"Home, Bungoma Town",N 00 34 20.11,E 034 34 6.6,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926369,,,,Paul Marijiambo Masidza,2020-05-04 00:00:00,,Next to Generation Hotel Kanduyi,N 00 35 30.28,E 034 33 17.37,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374604,,,,Risha Enterprises Limited,2020-04-27 00:00:00,,Off Moi Avenue Bungoma,N 00 33 55.84,E 034 33 35.05,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374918,,,,Ojiambo Sande And Company,2020-04-14 00:00:00,,Kanduyi Bungoma,N 00 34 36.9,E 034 33 37.87,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374580,,,,Comcare Systems Company Ltd,2020-04-23 00:00:00,,"Mama Haris, Moi Avenue Bungoma",N 00 33 41.61,E 034 33 40,Bungoma,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
